1575.3899999999994	2439901414	1325.7226221444448	1.2206321886425484	1.0000006177533476	1.4462385358611416	0.8825262835568033
1575.4749999999992	2434511414	1311.3522434093752	1.2195847650325708	1.0000006177533476	1.4462385358611416	0.878336589116893
1573.1800000000005	4334270826	1145.2819945819444	2.3514461944972793	1.342098369073225	3.3552774028558328	4.006945444554394
1574.5400000000006	2801661722	1301.3424666152778	1.3622074469033976	1.0000006177533476	1.7313400974745237	1.4488273166002004
1573.3500000000006	3897950862	1226.3625009791667	2.182672935086013	1.342098369073225	3.016122054582624	3.331852406909328
1574.4550000000008	2807051722	1301.3424635812498	1.3632548705133751	1.0000006177533476	1.7313400974745237	1.4530170110401104
1573.2650000000006	4331000862	1137.1691582663195	2.3508107515478587	1.342098369073225	3.3527356310581506	4.004403672756711
1575.05	2630481785	1318.3350932135418	1.2951508075202698	1.0000006177533476	1.596173211606775	1.1806007590676895
1574.3700000000001	3120262781	1370.948539938889	1.879678818342004	1.342098369073225	2.411618264424908	2.1198759399332925
1574.9650000000001	2632790875	1319.8764861590278	1.2955995265153653	1.0000006177533476	1.596173211606775	1.1823956350480702
