money	runtime_MS	avgSlowdown		avgStretch	maxStretch	unfairness	unfairnessNorm
6287.280000000006	47460	0.10537192827927813	48.728636688816295		92.53189607802733 	437.26831864426833	0.9455590479486885
5095.8	236175	0.08151863818766147	62.72530990512418		119.12975865444054 	562.5837072197933	0.7311412001829993
5128.859999999994	184388	0.1049089363807009	48.97114536194739		93.00771859330997 	439.4739299920378	0.9414681671914183
5129.429999999992	182602	0.10542115837062568	48.55360143927956		92.10683683632116 	435.53235397041595	0.9456420101167249
5317.12	115055	0.07515739740995957	68.78192456540486		130.88800312521462 	617.6615995276259	0.674973299683685
5408.239999999987	84355	0.1052041826163923	50.38820620786579		95.9633001923209 	453.8738792634672	0.9476309147864556
5303.340000000003	147502	0.06032118459710696	88.22868643386565		167.8001150491105 	794.9429848954942	0.5435897179422549
5406.899999999987	84401	0.1052015723789909	50.41220983105419		96.01563036609657 	454.1139154953513	0.9476570171604694
5128.2899999999945	184566	0.10490645139769947	48.99263335906257		93.09750412116216 	439.68880996318967	0.9414930170214327
5095.2300000000005	236423	0.08151668647351176	62.75300218309657		119.25485309774022 	562.8606299995171	0.7311607173244966
