money	runtime_MS	subdagMeanMoneyFragment	subdagMeanResponseTime	subdagMinResponseTime	subdagMaxResponseTime	unfairness	subdagMeanMakespan	subdagMinMakespan	subdagMaxMakespan
647.955	1388881145	324.03041139618057	7.836560393277274	1.0037524040237251	14.696692166929964 	27.3270463152532	7.836560393277274	1.0037524040237251	14.696692166929964
648.0400000000001	1388881145	314.668438603125	4.712115047042414	1.0037524040237251	8.43193786203265 	14.829264930313757	4.712115047042414	1.0037524040237251	8.43193786203265
648.125	1388881145	307.2378753881945	4.570922314025036	1.0037524040237251	8.406924697209057 	14.264493998244248	4.570922314025036	1.0037524040237251	8.406924697209057
648.21	1388881145	300.31629936284725	2.7205532118660045	1.0037524040237251	7.580832016850974 	9.720557609969939	2.7205532118660045	1.0037524040237251	7.580832016850974
648.2950000000001	1388881145	296.92841860381947	1.1819009343515237	1.0037524040237251	1.426222906793049 	0.7084084795501984	1.1819009343515237	1.0037524040237251	1.426222906793049
648.4650000000001	1388881145	289.10200097986115	1.1544920298216732	1.0037522519390791	1.3166919036334912 	0.5987731656000892	1.1544920298216732	1.0037522519390791	1.3166919036334912
648.5500000000002	1388881145	288.8979483565972	1.1464366421176186	1.0037522519390791	1.2916787388099 	0.5665516147838703	1.1464366421176186	1.0037522519390791	1.2916787388099
647.8700000000001	1393971145	324.07751431145834	7.8380051590307085	1.005845224904223	14.696692166929964 	27.32126725223946	7.8380051590307085	1.005845224904223	14.696692166929964
645.2350000000005	2083340561	412.14012532847227	14.447963253137058	1.491653856069988	27.426810966298053 	51.80007784579827	14.447963253137058	1.491653856069988	27.426810966298053
645.0650000000006	2478660971	398.891519371875	17.107004957823886	1.7576064462163512	32.631134426013695 	61.35690718292248	17.107004957823886	1.7576064462163512	32.631134426013695
