money	runtime_MS	avgSlowdown		avgStretch	maxStretch	unfairness	unfairnessNorm
13199.829999999994	180908	0.16844598966629037	6.094162616418738		7.471366508688783 	19.44997062197574	0.5222122812656935
14855.364999999974	1399620	0.1892312562031069	5.29382320125004		5.687601078167116 	3.532197690766079	0.12395952526246493
14855.279999999973	1399620	0.1880383262784457	5.331927961389061		6.203462348604528 	4.121878308636348	0.13670518211316665
13200.059999999994	180908	0.16870147653779882	6.080467801355891		7.337192629988323 	19.148684690593093	0.5165915700925077
16506.119999999995	46660	0.1570513904106601	6.815254923177678		9.913106957303018 	33.04648905942741	0.7368860237983247
13106.009999999962	216601	0.13926956480256275	13.583632060295253		38.51350638696824 	236.82994565744823	1.1230556918894334
14855.534999999974	1399620	0.18994149268017824	5.272565339614821		5.681279620853081 	3.0995197750039862	0.10991352399604729
13514.15000000012	311372	0.18559807773523113	5.459463869265475		7.831993437243645 	10.471152939830912	0.30511871895797105
14035.49000000004	79909	0.17186675116020117	6.2461915640576455		9.55124223602484 	32.538084359423564	0.6660155518028876
13514.32000000012	311372	0.18731087719731326	5.376625477140783		6.175225594749796 	7.986001176090141	0.2537347350955077
