money	runtime_MS	avgSlowdown		avgStretch	maxStretch	unfairness	unfairnessNorm
894.8999999999999	182257300	0.09689537623260197	63.661474983601046		125.48478114379466 	233.09216334931776	0.3547491780526033
890.9099999999996	203947646	0.08664553135777939	73.20732344355862		140.4186593519278 	268.7572923033466	0.3180914157347131
1197.9600000000005	43873599	0.10391565159177793	60.87971508522348		116.75803476210008 	223.44510846648137	0.38139872005088277
896.0399999999998	170678322	0.10312432665500507	61.2842210232061		117.51261476034219 	224.90817432742634	0.37845801673601265
924.5999999999999	141211315	0.05527499682603029	114.34236688758467		219.2722282608695 	419.6296504620834	0.2028559550820621
925.9399999999999	100572295	0.07769462065305832	81.36052612150449		156.16815993788813 	298.59274334006875	0.28513886205420913
923.2599999999999	142084450	0.05526097680842847	115.02048451180828		220.62802795031047 	422.3421209589777	0.20291203515246942
891.4799999999997	203234235	0.08666051828665736	72.91319975830724		139.92747341204733 	267.5807975623411	0.31803146801920124
894.3299999999998	182958067	0.09676131455021617	65.66684147985089		125.96726164596272 	241.11362933431718	0.3552854247821466
895.4699999999998	173944788	0.10234374982681049	62.41644778727228		119.76158789405835 	229.29250909701415	0.37596916724936014
