money	runtime_MS	avgSlowdown		avgStretch	maxStretch	unfairness	unfairnessNorm
1893.0199999999732	9124	0.09377000929438124	10.727819316475813		11.718944099378877 	15.847340378558153	0.13905870400997306
1236.5800000000013	104647	0.030055956059954085	33.781542977186064		41.26140864877535 	74.77399366718454	0.06405585737917774
1893.219999999973	9124	0.09593518332943879	10.466483912749101		11.718944099378877 	11.015809072444087	0.09744310147301731
1278.7400000000134	33801	0.1006715102203309	9.942103331198698		10.335075588890193 	4.643945540674816	0.04629132172018892
1893.219999999973	9124	0.09629289363040786	10.42828515498513		11.718944099378877 	11.400950810985801	0.09988946363319982
1278.4000000000135	34228	0.10060829386943455	9.94833573040194		10.335075588890193 	4.655863268688853	0.046582954780174754
1258.6800000000005	62991	0.058347365190635846	17.411581841263423		23.425055666236968 	32.3528023328814	0.09961797734049846
1623.3600000000292	10306	0.19103248547515045	5.234969524737065		5.283575530294152 	0.7297668942192477	0.026627852421258646
2527.2399999999984	5064	0.10197262585384323	10.295123974226039		12.85909605843978 	35.895609178992316	0.34852837778694745
1893.219999999973	9376	0.09770751716759611	10.23994804391981		10.681677018633536 	3.51393099997056	0.03343413140999066
