money	runtime_MS	avgSlowdown		avgStretch	maxStretch	unfairness	unfairnessNorm
3344.640000000003	43434564	0.197951269408991	5.052287657070591		5.104486308058909 	0.5219865098831811	0.02045170411093658
3341.9600000000037	43639164	0.19783791514130064	5.055133137459258		5.104486308058909 	0.493531705996503	0.01931816143403317
2224.7100000000014	345107739	0.05333911719394433	115.39551625424326		227.20030510957457 	1055.9880555227257	0.4881145850544174
2311.9199999999905	169173551	0.1760550806499163	5.776443078582094		6.611686994609164 	7.450053481142599	0.22695524954937163
2323.88999999999	169173551	0.19887709912731627	5.0282363195290065		5.038454541756184 	0.040872888908705995	0.0016141642898403474
3336.600000000005	43977454	0.19724559948758144	5.07009344802961		5.104486308058909 	0.34392860029298333	0.013395004896841312
2220.7199999999993	434647400	0.0434827553479432	153.94854997430326		299.2562375483417 	1419.558908085398	0.4010317832916559
2220.149999999999	436744725	0.04346248326123907	155.7489025862217		300.700253061643 	1437.5624342045824	0.4012345041586972
3339.2800000000043	43808309	0.1975710436539899	5.06185350412427		5.104486308058909 	0.42632803934639707	0.016649446560925735
2592.6699999999837	74439188	0.19881619308802506	5.029949094535427		5.059846273291924 	0.2989717875649722	0.011817303023795162
