money	runtime_MS	subdagMeanMoneyFragment	subdagMeanResponseTime	subdagMinResponseTime	subdagMaxResponseTime	unfairness	subdagMeanMakespan	subdagMinMakespan	subdagMaxMakespan
1508.9199999999998	2364405728	792.1503555768519	1.416063675926426	1.0004340521114106	1.8378733826147113 	2.491634454480388	1.4093741730931353	1.0004340521114106	1.8230423306827104
1510.194999999999	1969096267	859.5313554136574	1.264465094903643	1.0004340521114106	1.5305958592760145 	1.5820429683436905	1.2577755920703524	1.0004340521114106	1.5198689978157622
1510.364999999999	1968826456	847.0611228828703	1.2623352909409227	1.0004340521114106	1.5303861328109818 	1.569264144567369	1.2556457881076322	1.0004340521114106	1.5196592713507295
1508.3249999999996	2754364957	780.2508142502317	1.5204689515212613	1.0004340521114106	2.1409921235299145 	3.118066108049401	1.513779448687971	1.0004340521114106	2.1302652620696625
1508.4099999999994	2639375161	775.3984568784723	1.4981161073483567	1.0004340521114106	2.0516095430201555 	2.9839490430119744	1.4914266045150661	1.0004340521114106	2.0408826815599035
1508.2399999999996	3035685024	765.421005550926	1.6156245201615151	1.0004340521114106	2.359664687638458 	3.688999519890924	1.6089350173282246	1.0004340521114106	2.3489378261782057
1510.109999999999	1974486267	859.5096079905092	1.2651633773102946	1.0004340521114106	1.5347855537159247 	1.5862326627836008	1.258473874477004	1.0004340521114106	1.5240586922556725
1509.4299999999998	2223370785	811.1367055247684	1.358319176163505	1.0004340521114106	1.728245680106336 	2.1451674559028633	1.3516296733302144	1.0004340521114106	1.7175188186460835
1510.7899999999995	1968826424	839.4280670150464	1.2617174874601338	1.0004340521114106	1.5303861079371002 	1.5655573236826361	1.2550279846268433	1.0004340521114106	1.519659246476848
1508.5799999999997	2611205329	786.1792132710649	1.4850677612023835	1.0004340521114106	2.029712884670693 	2.9056589661361336	1.4783782583690925	1.0004340521114106	2.0189860232104406
