money	runtime_MS	subdagMeanMoneyFragment	subdagMeanResponseTime	subdagMinResponseTime	subdagMaxResponseTime	unfairness	subdagMeanMakespan	subdagMinMakespan	subdagMaxMakespan
1005.8899999999999	1993113073	583.103629789236	6.206180028513824	1.547872671377158	10.863791554357592 	18.63044610337507	6.206180028513824	1.547872671377158	10.863791554357592
1006.5699999999998	1623260489	588.1664694243055	1.3194774554969235	1.2575694245582942	1.379552345013477 	0.2392216425226381	1.3194774554969235	1.2575694245582942	1.379552345013477
1006.5699999999998	1640522713	552.2093955659723	1.3261903813649831	1.2710030493824283	1.379552345013477 	0.2123699390503997	1.3261903813649831	1.2710030493824283	1.379552345013477
1006.995	1574232743	552.2006097416667	1.3014701452963	1.2236498822377166	1.379552345013477 	0.31125088332513173	1.3014701452963	1.2236498822377166	1.379552345013477
1006.8249999999997	1653512713	569.8941445277778	1.331239002030515	1.2811002907134919	1.379552345013477 	0.1921754563882725	1.331239002030515	1.2811002907134919	1.379552345013477
1006.7399999999998	1642693495	569.86854183125	1.3280813369884237	1.2768795039215228	1.379552345013477 	0.20480611655663772	1.3280813369884237	1.2768795039215228	1.379552345013477
1006.7399999999998	1658902713	560.2995829586805	1.33333384925047	1.2852899851534019	1.379552345013477 	0.18379606750845223	1.33333384925047	1.2852899851534019	1.379552345013477
1005.6349999999998	2159722265	530.8623885190973	19.656556629611032	1.6745814308700417	37.70840411500449 	71.91952140608416	19.656556629611032	1.6745814308700417	37.70840411500449
1005.72	2154332265	525.8491569795139	19.64768190400104	1.6432722228699796	37.70840411500449 	71.95502030852413	19.64768190400104	1.6432722228699796	37.70840411500449
1006.5699999999998	1629722713	550.7126268590278	1.3224243202218728	1.2643337398658365	1.379552345013477 	0.22743418362284107	1.3224243202218728	1.2643337398658365	1.379552345013477
