money	runtime_MS	avgSlowdown		avgStretch	maxStretch	unfairness	unfairnessNorm
12474.894999999951	1161218	0.030168780203237017	33.203009170097666		34.58427201820119 	13.593427399021504	0.012355511275212925
12474.469999999952	1161236	0.03013456218798539	33.23814969725516		34.58427201820119 	13.242022127446507	0.01201333112269665
12472.214999999951	1161260	0.030168471426730813	33.20337847626845		34.58552289394095 	13.597120460729347	0.012358599040274955
12471.789999999952	1161513	0.030133513298819976	33.23928763308661		34.58552289394095 	13.238028892547721	0.01200901776116656
12471.70499999995	1164347	0.030119109181649555	33.25435221946832		34.58552289394095 	13.087383028730553	0.01186497658946242
12471.619999999952	1164647	0.030074330587524966	33.29971732208707		34.68639708752531 	12.670900881667155	0.011446059174181893
12470.144999999953	1166256	0.030009259623648383	33.37682088450908		34.731220134866454 	13.301918265175932	0.011966296276425606
12470.084999999954	1166275	0.02999419275767782	33.393108428022856		34.734883413818594 	13.25906733554299	0.011915281192742513
12467.974999999953	1166283	0.029998852031047296	33.3874973568474		34.73512167586426 	13.202956623788342	0.01186868845904768
12467.549999999952	1166578	0.029996851417615877	33.38959235826906		34.73512167586426 	13.182006609571733	0.011848682324733493
