money	runtime_MS	subdagMeanMoneyFragment	subdagMeanResponseTime	subdagMinResponseTime	subdagMaxResponseTime	unfairness	subdagMeanMakespan	subdagMinMakespan	subdagMaxMakespan
2362.5750000000016	1721340873	899.146325269213	1.2548312318268775	1.133711693136637	1.3380134109087518 	0.45590642399260206	1.2548312318268775	1.133711693136637	1.3380134109087518
2359.5150000000003	3920101395	1379.5059932372687	2.9239117168989517	2.758236107791803	3.047129316978756 	0.7193591275175102	2.9239117168989517	2.758236107791803	3.047129316978756
2364.020000000001	1430970553	849.494113661574	1.0719224819046265	1.0311565313113318	1.1123060054878002 	0.23030059271902892	1.0719224819046265	1.0311565313113318	1.1123060054878002
2364.8700000000026	1387760597	915.9831390226851	1.0390980127467326	1.0000006177533476	1.0787185263779742 	0.23458376162172678	1.0390980127467326	1.0000006177533476	1.0787185263779742
2362.3200000000015	1868480873	876.260710112963	1.3739006013920363	1.2275548569318009	1.4523866279566884 	0.4606079999774233	1.3739006013920363	1.2275548569318009	1.4523866279566884
2359.6000000000004	3914711395	1365.0349331453706	2.922981359492365	2.758236107791803	3.042939622538846 	0.7137769830779885	2.922981359492365	2.758236107791803	3.042939622538846
2364.105000000001	1429451153	849.4881345412036	1.0717256414058014	1.0311565313113318	1.1111249624948503 	0.22911954972607895	1.0717256414058014	1.0311565313113318	1.1111249624948503
2362.9150000000022	1601111138	842.9559345456018	1.1799509004390336	1.0986964404950716	1.2445577796951395 	0.378142561982701	1.1799509004390336	1.0986964404950716	1.2445577796951395
2362.4050000000016	1863090873	890.8165383122686	1.3722500461344491	1.2275548569318009	1.4481969335167781 	0.45070466843190005	1.3722500461344491	1.2275548569318009	1.4481969335167781
2363.51	1530881153	875.515027334954	1.141909191355954	1.098609845670295	1.189967394227705 	0.25139582933009486	1.141909191355954	1.098609845670295	1.189967394227705
