money	runtime_MS	avgSlowdown		avgStretch	maxStretch	unfairness	unfairnessNorm
16736.20000000004	46630	0.134908824427202	9.326144680348587		14.24293917731161 	84.32825580339286	1.2187387270937164
16737.74000000004	46630	0.13545913227527817	9.222622570109907		14.24293917731161 	82.25781359861924	1.2077325701321924
13115.699999999999	180204	0.1560541015440267	6.884209934158657		10.085887144029062 	34.87943435855196	0.7447222582039844
16752.680000000044	46630	0.13714221465717258	8.92976455238135		12.861757295206841 	76.40065324404809	1.1740709224943044
13987.1700000001	79909	0.1457249548158308	7.719568678609472		10.987061267944226 	51.10733856463309	0.9622130045455968
13538.800000000207	311372	0.18115900930937656	5.58034493461707		6.177616313137234 	11.602913728130424	0.376660421605051
16736.97000000004	46630	0.1351839783512401	9.274383625229248		14.24293917731161 	83.29303470100606	1.2132356486129536
14853.15500000004	1380820	0.1812530262865005	5.5715274616663955		6.797130068457083 	9.75775277587562	0.30029114988385885
13116.269999999999	180204	0.15721185941291466	6.82145284403795		10.085887144029062 	33.49877837589638	0.7215671008262255
13115.13	180204	0.15348798880765996	7.3173242234299		18.025705749021224 	44.45093565416509	0.7972933685964062
