money	runtime_MS	avgSlowdown		avgStretch	maxStretch	unfairness	unfairnessNorm
3001.600000000004	44178283	0.10386004813354774	61.22575292722898		117.56887102523537 	562.0576687823218	0.9534443885082988
2303.4600000000005	142697267	0.05469463416846924	115.51740255744971		221.57960714285707 	1059.8219837422723	0.5017995273202646
2242.3799999999987	170431680	0.10362683522163027	60.88544124690363		117.34280089065977 	558.5239231104783	0.9506006026087536
2241.239999999999	170565459	0.10362197573317652	60.952282470681915		117.43490819465603 	559.192335348261	0.9506491974932912
2240.6699999999987	172958092	0.1035517607045346	61.92297099757749		119.0822442868862 	568.8992206172169	0.9513513477797105
2224.14	289704148	0.06101577932622741	103.92958838809572		199.46230745341612 	953.8322816528524	0.5599853976440774
2223.5699999999997	289876089	0.061015376928487255	103.94559836553626		199.58068942634475 	953.9923814272577	0.5599894216214791
2222.9999999999995	290442933	0.061009654793391	104.17351937954069		199.97096348001872 	956.2715915673022	0.5600466429724417
2222.4299999999994	290573571	0.061008346380345746	104.22575035340688		200.060908194656 	956.793901305964	0.5600597271028942
2221.29	310014539	0.056981484562611796	111.15884162221792		213.44608187331534 	1020.0732476416433	0.5229030601607383
