1006.7399999999999	1613970788	537.9150894402778	1.2432001946771987	1.0004340521114106	1.5204024618149146	0.5771115425688975
1005.89	2000705309	506.10109406423607	1.3697913020701828	1.0004340521114106	1.5551658458285724	0.7387144999175446
1005.72	2033446774	503.84317757499997	1.3761538592995433	1.0004340521114106	1.5806160747460143	0.7514396143762656
1006.06	1852116719	497.9262726673611	1.3409164973690193	1.0004340521114106	1.5204024618149146	0.680964890515217
1005.5500000000001	2316666770	491.3095059631944	1.4311912082101448	1.0004340521114106	1.8007654703884213	0.9175710315660914
1006.4000000000002	1689876770	518.6453190753473	1.2761670234127505	1.0004340521114106	1.5204024618149146	0.5632490034119666
1005.975	1909845365	497.9262713392361	1.3521347435271704	1.0004340521114106	1.5204024618149146	0.7034013828315198
1006.57	1650586753	520.4919907486111	1.2685319044067729	1.0004340521114106	1.5204024618149146	0.5361957045907253
1006.145	1846726719	497.9446385583333	1.3398690737590417	1.0004340521114106	1.5204024618149146	0.6788700432952619
1006.2300000000002	1758240391	513.42163175625	1.2894519344886235	1.0004340521114106	1.5204024618149146	0.616388647715459
