money	runtime_MS	subdagMeanMoneyFragment	subdagMeanResponseTime	subdagMinResponseTime	subdagMaxResponseTime	unfairness	subdagMeanMakespan	subdagMinMakespan	subdagMaxMakespan
700.8199999999998	63856257	545.7652720541668	65.5365338591617	6.575741684228823	124.4993791962875 	235.60124887746588	65.5365338591617	6.575741684228823	124.4993791962875
597.6400000000001	81347876	479.3374078527777	48.7399468098044	5.000068618750242	92.54235842090802 	174.95951276421664	48.7399468098044	5.000068618750242	92.54235842090802
753.0800000000006	47079410	530.870831936111	48.35128832290347	5.000091758523589	91.78986669900634 	173.4047862575195	48.35128832290347	5.000091758523589	91.78986669900634
592.0999999999999	182180172	436.9829062930555	48.31188800442656	5.00002440439024	91.89406127652997 	173.24745440014522	48.31188800442656	5.00002440439024	91.89406127652997
734.3200000000005	47969730	533.4296987277778	49.23425046084261	5.000094332627069	93.52570735885018 	176.91569512099292	49.23425046084261	5.000094332627069	93.52570735885018
598.98	80838114	471.7618191902777	48.3943697183146	5.000068618750242	91.96244681125076 	173.57720439825744	48.3943697183146	5.000068618750242	91.96244681125076
572.2799999999996	183648081	387.64746825416665	48.739692033976425	5.010983453946219	92.63449377318152 	174.87797189603324	48.739692033976425	5.010983453946219	92.63449377318152
625.7800000000001	79897021	495.19815733194446	47.827217854561944	5.000068618750242	90.7053873033862 	171.30859694324678	47.827217854561944	5.000068618750242	90.7053873033862
571.1399999999998	199861992	395.0238887229166	53.06929111886065	5.431362609942558	100.81300252421181 	190.48457931276397	53.06929111886065	5.431362609942558	100.81300252421181
737.0000000000005	47349531	533.3046462055556	48.555686634880146	5.000094332627069	92.31651668426746 	174.20143981714307	48.555686634880146	5.000094332627069	92.31651668426746
