money	runtime_MS	subdagMeanMoneyFragment	subdagMeanResponseTime	subdagMinResponseTime	subdagMaxResponseTime	unfairness	subdagMeanMakespan	subdagMinMakespan	subdagMaxMakespan
1048.9000000000003	8848661071	596.5675484017361	7.263681458875472	6.878141637323259	7.933089074573226 	1.5421582974720556	7.263681458875472	6.878141637323259	7.933089074573226
1005.55	9055630435	597.3395780256944	7.343073712993266	7.03483154552309	7.933089074573226 	1.224589281000882	7.343073712993266	7.03483154552309	7.933089074573226
1005.9749999999999	6514072476	664.3798953715278	6.856180434516039	5.0592561745524645	10.736241796945194 	7.760122724858309	6.856180434516039	5.0592561745524645	10.736241796945194
1005.55	8859440435	548.4403079875	7.266823606113305	6.88233133176317	7.933089074573226 	1.5295897085207226	7.266823606113305	6.88233133176317	7.933089074573226
1043.0350000000003	10239741107	603.5070471847222	7.948466115166282	7.933089074573226	7.959440887220266 	0.043898099479141806	7.948466115166282	7.933089074573226	7.959440887220266
1005.55	8864850435	496.27249402048614	7.268926226421275	6.886536572379109	7.933089074573226 	1.5211792272888438	7.268926226421275	6.886536572379109	7.933089074573226
1005.55	9050240435	650.69727286875	7.342022518269638	7.0348164610684885	7.933089074573226 	1.2287940598953933	7.342022518269638	7.0348164610684885	7.933089074573226
1005.55	8859460435	542.2393220239583	7.266831379201319	6.882346877939199	7.933089074573226 	1.5295586161686643	7.266831379201319	6.882346877939199	7.933089074573226
1121.575	6508682444	620.3485747430557	6.855132890423198	5.05925571749489	10.736241796945194 	7.762217813043993	6.855132890423198	5.05925571749489	10.736241796945194
1005.55	8859441089	600.6400558170138	7.266823860293283	6.8823318401231255	7.933089074573226 	1.5295886918008108	7.266823860293283	6.8823318401231255	7.933089074573226
