money	runtime_MS	subdagMeanMoneyFragment	subdagMeanResponseTime	subdagMinResponseTime	subdagMaxResponseTime	unfairness	subdagMeanMakespan	subdagMinMakespan	subdagMaxMakespan
2363.0	1710950881	947.8108373530094	1.261093718496651	1.172739480449881	1.3299371786799743 	0.401370653909056	1.261093718496651	1.172739480449881	1.3299371786799743
2359.5149999999994	3391920899	1474.0168602037038	2.426317967010444	2.2146931547425064	2.6365699686744555 	1.115548880849755	2.426317967010444	2.2146931547425064	2.6365699686744555
2360.0250000000005	2881480854	1393.607496967824	2.12185320926382	2.028730184456949	2.2398004290744584 	0.5242227991551687	2.12185320926382	2.028730184456949	2.2398004290744584
2362.5749999999994	1792180758	967.5630264516207	1.2915980144232937	1.172739480449881	1.3930778770142014 	0.5843964294689126	1.2915980144232937	1.172739480449881	1.3930778770142014
2359.7700000000004	3039790854	1392.303254878241	2.2376811887347023	2.0765064730122176	2.362856185434788 	0.6282036712513563	2.2376811887347023	2.0765064730122176	2.362856185434788
2359.9400000000005	2962440832	1388.412292859491	2.141706974288551	2.028730184456949	2.3027313325404783 	0.643345389303557	2.141706974288551	2.028730184456949	2.3027313325404783
2362.745	1712773167	970.6480852347225	1.2618792913861927	1.172739480449881	1.3313536576265652 	0.4060840912463066	1.2618792913861927	1.172739480449881	1.3313536576265652
2362.4899999999993	1797570758	960.5439413206019	1.2922962968299454	1.172739480449881	1.3972675714541116 	0.5885861239088228	1.2922962968299454	1.172739480449881	1.3972675714541116
2359.5999999999995	3386530899	1469.6669448483797	2.407978596967407	2.2146931547425064	2.6323802742345452 	1.0055126605915325	2.407978596967407	2.2146931547425064	2.6323802742345452
2359.6850000000004	3219980812	1450.9613220511574	2.369202577203035	2.2146931547425064	2.5029194257242575 	0.772856542005302	2.369202577203035	2.2146931547425064	2.5029194257242575
