money	runtime_MS	subdagMeanMoneyFragment	subdagMeanResponseTime	subdagMinResponseTime	subdagMaxResponseTime	unfairness	subdagMeanMakespan	subdagMinMakespan	subdagMaxMakespan
1006.9950000000002	1306608384	581.3731220791666	12.241954862148368	1.0095850274778662	23.479036549865228 	44.92811126119987	12.241954862148368	1.0095850274778662	23.479036549865228
1006.8250000000005	1368323058	564.7646521840278	12.798013457795662	1.0485121462273317	24.58801541778976 	46.99500068813451	12.798013457795662	1.0485121462273317	24.58801541778976
1006.6550000000007	1437870034	580.234557509375	13.449673901521972	1.056922848992219	25.837736460017968 	49.46455952419063	13.449673901521972	1.056922848992219	25.837736460017968
1006.3149999999998	1460720849	670.454452270139	13.665156508974597	1.1226907733445266	26.248353081761007 	50.16777913930377	13.442290381391487	1.1226907733445266	25.843118149146452
1006.2299999999999	1461499525	679.0792007847222	13.690577335569385	1.1226907733445266	26.262345462713387 	50.269462445682926	13.467711207986277	1.1226907733445266	25.930809074573226
1006.0600000000002	1643150410	656.459275984028	15.37522794485985	1.2655056860138827	29.526512309074572 	56.42993443799096	15.152361817276741	1.2655056860138827	29.11617944294699
1005.6350000000002	2062252999	635.691612757639	19.317897694192325	1.60031587653227	37.03413380053908 	70.86494420975362	19.095031566609215	1.60031587653227	36.711402443845465
1005.5500000000002	2066314570	635.6616294739584	19.36389973372512	1.60031587653227	37.13054034141959 	71.0489523678848	19.14103360614201	1.60031587653227	36.799003953279424
1005.3800000000001	2447740000	662.7293518954862	22.918240379801354	1.8871580812909545	43.98454627133872 	84.1002164143076	22.695374252218247	1.8871580812909545	43.57931133872417
1005.2950000000001	2448690425	662.7906330527779	22.94313592786964	1.8871580812909545	44.00162488769092 	84.19979860658073	22.72026980028653	1.8871580812909545	43.661814914645106
