money	runtime_MS	avgSlowdown		avgStretch	maxStretch	unfairness	unfairnessNorm
1034.4799999999966	46619028	0.19879169947446018	5.030575847480193		5.061059936436797 	0.12193635582641527	0.004818521007808163
598.5500000000002	108818897	0.07823917062739427	64.58964380814346		123.71561016810905 	231.38538288611556	0.28028298104761895
637.8399999999995	91744804	0.10861429694876143	14.482858507212773		23.224860331238407 	34.96537486083912	0.2622230690553261
606.559999999999	311360208	0.19981663753897216	5.004592453724034		5.009169276736039 	0.01830729204801873	7.309489381176482E-4
636.4999999999994	92039320	0.1084748920988945	14.487468739238683		23.224860331238407 	34.94693393273549	0.26166544965585836
736.9999999999984	79896780	0.19932455380999936	5.017000622545687		5.033947708462119 	0.06778834366572539	0.0026932189910380266
830.7999999999992	46737349	0.18001430978462693	5.623479410143518		6.413275365180758 	2.442788856838752	0.07790282448536981
758.4400000000003	64669751	0.09328542341417126	15.311050744327183		23.69931952529363 	33.53727880228922	0.20433234246277707
586.5299999999992	210414604	0.14486521884254233	14.377492383022071		41.23712900954735 	53.71927325305057	0.24123045604143167
763.8000000000005	61974580	0.09326947695035809	19.343371785957963		40.616756852863055 	51.24286929090495	0.23941840469908102
